형태소,품사,분류,카운트,상대빈도,시각화용,,,
저러는거,Verb,교촌 전,1,,저러는거 ,,,
저러는거지,Verb,교촌 전,1,,저러는거지 ,,,
저러는거지,Verb,교촌 전,1,,저러는거지 ,,,
저러는건,Verb,교촌 전,1,,저러는건 ,,,
저러는건,Verb,교촌 전,1,,저러는건 ,,,
저러는건,Verb,교촌 전,1,,저러는건 ,,,
저러는건,Verb,교촌 전,1,,저러는건 ,,,
저러는건데,Verb,교촌 전,1,,저러는건데 ,,,
저러는건데,Verb,교촌 전,1,,저러는건데 ,,,
저러는데,Verb,교촌 전,1,,저러는데 ,,,
저러는데,Verb,교촌 전,1,,저러는데 ,,,
저러는데,Verb,교촌 전,1,,저러는데 ,,,
저러는데,Verb,교촌 전,1,,저러는데 ,,,
저러는데도,Verb,교촌 전,1,,저러는데도 ,,,
저러는데도,Verb,교촌 전,1,,저러는데도 ,,,
저러는데도,Verb,교촌 전,1,,저러는데도 ,,,
저러는데도,Verb,교촌 전,1,,저러는데도 ,,,
저러는지,Verb,교촌 전,1,,저러는지 ,,,
저러는지,Verb,교촌 전,1,,저러는지 ,,,
저러니,Verb,교촌 전,1,,저러니 ,,,
저러니,Verb,교촌 전,1,,저러니 ,,,
저러다,Verb,교촌 전,1,,저러다 ,,,
저러다,Verb,교촌 전,1,,저러다 ,,,
저러다,Verb,교촌 전,1,,저러다 ,,,
저러다,Verb,교촌 전,1,,저러다 ,,,
저러다,Verb,교촌 전,1,,저러다 ,,,
저러다,Verb,교촌 전,1,,저러다 ,,,
저러던데,Verb,교촌 전,1,,저러던데 ,,,
저러던데,Verb,교촌 전,1,,저러던데 ,,,
저러면,Verb,교촌 전,1,,저러면 ,,,
저러면,Verb,교촌 전,1,,저러면 ,,,
저러면,Verb,교촌 전,1,,저러면 ,,,
저러면,Verb,교촌 전,1,,저러면 ,,,
저러실까,Verb,교촌 전,1,,저러실까 ,,,
저러실까,Verb,교촌 전,1,,저러실까 ,,,
저러지,Verb,교촌 전,1,,저러지 ,,,
저러지,Verb,교촌 전,1,,저러지 ,,,
저러지,Verb,교촌 전,1,,저러지 ,,,
저러지,Verb,교촌 전,1,,저러지 ,,,
저러진,Verb,교촌 전,1,,저러진 ,,,
저러진,Verb,교촌 전,1,,저러진 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,2,,저런 저런 ,,,
저런,Modifier,교촌 전,2,,저런 저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,2,,저런 저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,2,,저런 저런 ,,,
저런,Modifier,교촌 전,2,,저런 저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,2,,저런 저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Modifier,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,1,,저런 ,,,
저런,Noun,교촌 전,2,,저런 저런 ,,,
저런거,Verb,교촌 전,1,,저런거 ,,,
저런거,Verb,교촌 전,1,,저런거 ,,,
저런거,Verb,교촌 전,1,,저런거 ,,,
저런거,Verb,교촌 전,1,,저런거 ,,,
저런거,Verb,교촌 전,1,,저런거 ,,,
저런거,Verb,교촌 전,1,,저런거 ,,,
저런거,Verb,교촌 전,1,,저런거 ,,,
저런거,Verb,교촌 전,1,,저런거 ,,,
저런건,Verb,교촌 전,1,,저런건 ,,,
저런건,Verb,교촌 전,1,,저런건 ,,,
저런건,Verb,교촌 전,1,,저런건 ,,,
저런건,Verb,교촌 전,1,,저런건 ,,,
저런것,Verb,교촌 전,1,,저런것 ,,,
저런것,Verb,교촌 전,1,,저런것 ,,,
저럴,Verb,교촌 전,1,,저럴 ,,,
저럴,Verb,교촌 전,1,,저럴 ,,,
저럴,Verb,교촌 전,1,,저럴 ,,,
저럴,Verb,교촌 전,1,,저럴 ,,,
저럴수,Verb,교촌 전,1,,저럴수 ,,,
저럴수,Verb,교촌 전,1,,저럴수 ,,,
저럼,Verb,교촌 전,1,,저럼 ,,,
저럼,Verb,교촌 전,1,,저럼 ,,,
저럽니다,Verb,교촌 전,1,,저럽니다 ,,,
저럽니다,Verb,교촌 전,1,,저럽니다 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,2,,저렇게 저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,2,,저렇게 저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,2,,저렇게 저렇게 ,,,
저렇게,Adverb,교촌 전,2,,저렇게 저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,2,,저렇게 저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렇게,Adverb,교촌 전,1,,저렇게 ,,,
저렴하고,Adjective,교촌 전,1,,저렴하고 ,,,
저렴하고,Adjective,교촌 전,2,,저렴하고 저렴하고 ,,,
저렴하고,Adjective,교촌 전,1,,저렴하고 ,,,
저렴한,Adjective,교촌 전,1,,저렴한 ,,,
저렴한,Adjective,교촌 전,1,,저렴한 ,,,
저렴한,Adjective,교촌 전,2,,저렴한 저렴한 ,,,
저렴한,Adjective,교촌 전,1,,저렴한 ,,,
저렴한,Adjective,교촌 전,1,,저렴한 ,,,
저렴한것과,Adjective,교촌 전,2,,저렴한것과 저렴한것과 ,,,
저렴한데,Adjective,교촌 전,1,,저렴한데 ,,,
저렴한데,Adjective,교촌 전,1,,저렴한데 ,,,
저렴함을,Adjective,교촌 전,1,,저렴함을 ,,,
저렴함을,Adjective,교촌 전,1,,저렴함을 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저리,Noun,교촌 전,1,,저리 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만,Modifier,교촌 전,1,,저만 ,,,
저만큼,Noun,교촌 전,1,,저만큼 ,,,
저만큼,Noun,교촌 전,1,,저만큼 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저번,Noun,교촌 전,2,,저번 저번 ,,,
저번,Noun,교촌 전,1,,저번 ,,,
저쉐키,Noun,교촌 전,1,,저쉐키 ,,,
저쉐키,Noun,교촌 전,1,,저쉐키 ,,,
저승,Noun,교촌 전,2,,저승 저승 ,,,
저자,Noun,교촌 전,2,,저자 저자 ,,,
저질렀는지,Verb,교촌 전,1,,저질렀는지 ,,,
저질렀는지,Verb,교촌 전,1,,저질렀는지 ,,,
저쪽,Noun,교촌 전,1,,저쪽 ,,,
저쪽,Noun,교촌 전,1,,저쪽 ,,,
저항,Noun,교촌 전,2,,저항 저항 ,,,
저희,Modifier,교촌 전,1,,저희 ,,,
저희,Modifier,교촌 전,1,,저희 ,,,
저희,Modifier,교촌 전,1,,저희 ,,,
저희,Modifier,교촌 전,1,,저희 ,,,
저희,Modifier,교촌 전,1,,저희 ,,,
저희,Modifier,교촌 전,1,,저희 ,,,
저희,Noun,교촌 전,1,,저희 ,,,
저희,Noun,교촌 전,1,,저희 ,,,
저희,Noun,교촌 전,1,,저희 ,,,
저희,Noun,교촌 전,1,,저희 ,,,
저희,Noun,교촌 전,1,,저희 ,,,
저희,Noun,교촌 전,1,,저희 ,,,
저희,Noun,교촌 전,2,,저희 저희 ,,,
저희,Noun,교촌 전,2,,저희 저희 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Noun,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,2,,적 적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,2,,적 적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,2,,적 적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,2,,적 적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,2,,적 적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,2,,적 적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적,Suffix,교촌 전,1,,적 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적게,Verb,교촌 전,1,,적게 ,,,
적고,Verb,교촌 전,1,,적고 ,,,
적고,Verb,교촌 전,1,,적고 ,,,
적고,Verb,교촌 전,1,,적고 ,,,
적고,Verb,교촌 전,1,,적고 ,,,
적고,Verb,교촌 전,1,,적고 ,,,
적고,Verb,교촌 전,1,,적고 ,,,
적고,Verb,교촌 전,1,,적고 ,,,
적고,Verb,교촌 전,2,,적고 적고 ,,,
적고,Verb,교촌 전,1,,적고 ,,,
적구,Verb,교촌 전,1,,적구 ,,,
적구,Verb,교촌 전,1,,적구 ,,,
적다고,Verb,교촌 전,1,,적다고 ,,,
적다고,Verb,교촌 전,1,,적다고 ,,,
적다고,Verb,교촌 전,1,,적다고 ,,,
적다고,Verb,교촌 전,1,,적다고 ,,,
적다고,Verb,교촌 전,1,,적다고 ,,,
적다고,Verb,교촌 전,1,,적다고 ,,,
적다는,Verb,교촌 전,1,,적다는 ,,,
적다는,Verb,교촌 전,1,,적다는 ,,,
적다는거,Verb,교촌 전,1,,적다는거 ,,,
적다는거,Verb,교촌 전,1,,적다는거 ,,,
적당하지,Adjective,교촌 전,1,,적당하지 ,,,
적당하지,Adjective,교촌 전,1,,적당하지 ,,,
적당한데만,Adjective,교촌 전,1,,적당한데만 ,,,
적당한데만,Adjective,교촌 전,1,,적당한데만 ,,,
적당히,Adjective,교촌 전,1,,적당히 ,,,
적당히,Adjective,교촌 전,1,,적당히 ,,,
적당히,Adjective,교촌 전,1,,적당히 ,,,
적당히,Adjective,교촌 전,1,,적당히 ,,,
적던데,Verb,교촌 전,1,,적던데 ,,,
적던데,Verb,교촌 전,1,,적던데 ,,,
적도,Noun,교촌 전,1,,적도 ,,,
적도,Noun,교촌 전,1,,적도 ,,,
적도,Noun,교촌 전,1,,적도 ,,,
적도,Noun,교촌 전,1,,적도 ,,,
적도,Noun,교촌 전,1,,적도 ,,,
적도,Noun,교촌 전,2,,적도 적도 ,,,
적도,Noun,교촌 전,1,,적도 ,,,
적어,Verb,교촌 전,2,,적어 적어 ,,,
적어서,Verb,교촌 전,1,,적어서 ,,,
적어서,Verb,교촌 전,1,,적어서 ,,,
적어서,Verb,교촌 전,1,,적어서 ,,,
적어서,Verb,교촌 전,1,,적어서 ,,,
적어서,Verb,교촌 전,1,,적어서 ,,,
적어서,Verb,교촌 전,1,,적어서 ,,,
적어서,Verb,교촌 전,2,,적어서 적어서 ,,,
적어서,Verb,교촌 전,1,,적어서 ,,,
적어서,Verb,교촌 전,1,,적어서 ,,,
적어요,Verb,교촌 전,1,,적어요 ,,,
적어요,Verb,교촌 전,1,,적어요 ,,,
적어요,Verb,교촌 전,1,,적어요 ,,,
적어요,Verb,교촌 전,1,,적어요 ,,,
적어요,Verb,교촌 전,1,,적어요 ,,,
적어요,Verb,교촌 전,1,,적어요 ,,,
적어주시면,Verb,교촌 전,1,,적어주시면 ,,,
적어주시면,Verb,교촌 전,1,,적어주시면 ,,,
적어지고,Verb,교촌 전,1,,적어지고 ,,,
적어지고,Verb,교촌 전,1,,적어지고 ,,,
적어집니다,Verb,교촌 전,1,,적어집니다 ,,,
적어집니다,Verb,교촌 전,1,,적어집니다 ,,,
적었던게,Verb,교촌 전,1,,적었던게 ,,,
적었던게,Verb,교촌 전,1,,적었던게 ,,,
적은,Verb,교촌 전,1,,적은 ,,,
적은,Verb,교촌 전,2,,적은 적은 ,,,
적은,Verb,교촌 전,2,,적은 적은 ,,,
적은,Verb,교촌 전,1,,적은 ,,,
적은건,Verb,교촌 전,1,,적은건 ,,,
적은건,Verb,교촌 전,1,,적은건 ,,,
적은것,Verb,교촌 전,1,,적은것 ,,,
적은것,Verb,교촌 전,1,,적은것 ,,,
적은데,Verb,교촌 전,1,,적은데 ,,,
적은데,Verb,교촌 전,1,,적은데 ,,,
적은데,Verb,교촌 전,1,,적은데 ,,,
적은데,Verb,교촌 전,1,,적은데 ,,,
적은지,Verb,교촌 전,1,,적은지 ,,,
적은지,Verb,교촌 전,1,,적은지 ,,,
적음,Verb,교촌 전,1,,적음 ,,,
적음,Verb,교촌 전,1,,적음 ,,,
적음,Verb,교촌 전,1,,적음 ,,,
적음,Verb,교촌 전,1,,적음 ,,,
적음,Verb,교촌 전,1,,적음 ,,,
적음,Verb,교촌 전,1,,적음 ,,,
적임,Noun,교촌 전,2,,적임 적임 ,,,
적자,Noun,교촌 전,1,,적자 ,,,
적자,Noun,교촌 전,1,,적자 ,,,
적절,Noun,교촌 전,1,,적절 ,,,
적절,Noun,교촌 전,1,,적절 ,,,
적절한,Adjective,교촌 전,1,,적절한 ,,,
적지,Noun,교촌 전,1,,적지 ,,,
적지,Noun,교촌 전,1,,적지 ,,,
적진,Noun,교촌 전,1,,적진 ,,,
적진,Noun,교촌 전,1,,적진 ,,,
적폐,Noun,교촌 전,1,,적폐 ,,,
전,Foreign,교촌 전,1,,전 ,,,
전,Foreign,교촌 전,1,,전 ,,,
